hook date,unhook date,floor,wall_id,room_id,painting name,artist,date,image id,information,height,width,frame left distance,painting left distance,painting right distance,frame right distance,frame ground distance,painting ground distance,Type,Description (fr),NMFA Source,External source,Inventory number,Acquisition,Inscriptions/marks (fr),Inscriptions/marks (en),Bibliography,Notes,Photographer,Location represented
2019-02-13,,0,W0_208,Room_13,Le Travail du lundi,Emile Friant,1884,0_0845,available,0.696,0.676,2.67,2.81,3.18,3.35,1.21,1.34,Oil on wood,"Ce tableau fut présenté en 1884 dans la vitrine de Monsieur Ollivier à Nancy et fit un peu polémique par son sujet évoquant des ouvriers dépensant leur paye en boisson. Ce problème fut à l’origine quelques années plus tard de la création des universités populaires en France, dont les cours, conférences et autres activités avaient pour objet d’éduquer et d’occuper les ouvriers afin qu’ils ne s’adonnent pas à l’inactivité et à la boisson. Si la scène est très naturaliste dans sa composition, elle est aussi empreinte d’un certain misérabilisme dans la figure des deux hommes et du chien qui les regarde et semble être leur juge.",https://collections-mba.nancy.fr/fr/notice/1175-le-travail-du-lundi-294af9f9-6639-448a-b632-90a5db3127fd,,1175,1913 Don Paul,"Signature et date
en bas à gauche
E. Friant / 84","Signature and date
lower left
E. Friant / 84","Henri Claude, Friant, Serge Domini, 2005
p.43, ill; p.42",,Cliché Claude Philippot,
2019-02-13,,0,W0_208,Room_13,Autoportrait,Emile Friant,1895,0_0847,available,0.415,0.38,02.02,2.11,2.32,2.39,1.62,1.7,Oil on wood,"Cet autoportrait est un véritable chef-d’oeuvre. Tout d’abord par son petit format qui le rend particulièrement intime et évoque la photographie. Ensuite par l’usage d’un panneau de bois préparé à Londres par la fabrique de Charles Roberson & Co. et acheté à l’établissement de fournitures pour artistes E. Mary & Fils, ce qui renforce sa préciosité. Pour toutes ces qualités, le musée des Beaux-Arts de Nancy approche l’artiste en novembre 1895 pour en faire l’acquisition. L’auteur refuse de le vendre et en fait don à la Ville de Nancy.",https://collections-mba.nancy.fr/fr/notice/898-autoportrait-68bc6481-e238-416d-87a3-88b5594b07c4,,898,1895 Don Friant,"Signature et date
en bas à droite
E. Friant / 95
Cartel
sur le cadre
en bas en cuivre
E. FRIANT PAR LUI-MÊME / DON DE L'AUTEUR
Etiquette
au verso sur le bois
CHARLES ROBERSON & Co / ARTISTS COLOUR MAKERS / ...? of Water & Oil Colours / ...? DRAWING & PAINTING / ...? LONG ACRE LONDON
Etiquette
au verso sur le bois
E. MARY & FILS / 26, Rue Chaptal, PARIS","Signature and date
lower right
E. Friant / 95
Cartel
on the frame
bottom in copper
E. FRIANT PAR LUI-MÊME / GIFT OF THE AUTHOR
Label
on verso on wood
CHARLES ROBERSON & Co / ARTISTS COLOUR MAKERS / ...? of Water & Oil Colours / ...? DRAWING & PAINTING / ...? LONG ACRE LONDON
Label
on verso on wood
E. MARY & FILS / 26, Rue Chaptal, PARIS","Musée de Nancy, Tableaux, dessins, statues & objets d'art. Catalogue descriptif et annoté, Nancy, 1909
n°405",,"Cliché Ville de Nancy, P. Buren",
2019-02-13,,0,W0_208,Room_13,Autoportrait,Emile Friant,1887,0_0848,available,0.52,0.445,02.01,02.09,2.31,2.41,01.06,1.14,Oil on wood,,https://collections-mba.nancy.fr/fr/notice/76-6-1-autoportrait-91e1dca3-9921-4a8d-8d56-f70c3af77bd7,,76.6.1,1976.6 Don Grandpierre,"Signature et date
en bas à gauche
E. Friant / 87","Signature and date
lower left
E. Friant / 87","Richard Thomson, ""Regionalism versus Nationalism and French Visual Culture, 1889-1900 : The Cases of Nancy and Toulouse"" in Nationalism and French Visual Culture, 1870-1914, Yale University Press, 2005
p.215, ill.
Alain Larcan, ""Emile Friant, un grand peintre revisité"", Le Pays Lorrain, n°2, mai 2006, p.156-157
p.157, ill.
Gabriel P. Weisberg, ""Emile Friant : In an International and American Context"", Salon America Journal, volume 1, issue 1, Spring 2007, p.2-17
p.2, ill.
Prisme : Trois peintres, trois poètes, trois pays, Nancy, Goethe-Institut Nancy, 2009, ADECA
p.16, ill.",,Cliché Gilbert Mangin,
2019-02-13,,0,W0_208,Room_13,Le Sculpteur Bussière dans son atelier,Emile Friant,Circa 1884,0_0851,available,0.983,0.704,0.4,0.47,01.06,1.14,01.06,1.11,Oil on canvas,"Un an après avoir peint l’atelier de Victor Prouvé, c’est au tour de celui du jeune sculpteur Bussière d’être traité par Friant. De nouveau, il représente l’artiste en plein travail, mais dans une composition plus serrée et figurant le sculpteur de dos, devant un chevalet et un établi couvert d’outils et matériels divers. Le Progrès de l’Est signale que cette oeuvre fut montrée dans la vitrine de Monsieur Ollivier à Nancy et qu’elle était destinée à la loterie organisée par le Comité parisien pour l’érection d’une statue à Claude Gellée à Nancy. Le Comité offrit cette peinture au Musée des Beaux-Arts en juin 1889.",https://collections-mba.nancy.fr/fr/notice/789-le-sculpteur-bussiere-dans-son-atelier-9a4403f2-bfc2-4e2b-9ab9-942238960b87,,789,1889 Don Comité de la loterie pour l'érection d'un monument à Claude Gellée,"Signature
en bas à gauche
E. Friant","Signature
lower left
E. Friant","Anonyme, ""Envoi de Friant"", dans Le Progrès de l'Est, 10 février 1884
La Lorraine artiste, 18 avril 1897
ill.",,,
2019-02-13,,0,W0_195,Room_13,Jeune Nancéienne dans un paysage de neige,Emile Friant,1887,0_0853,available,0.625,0.545,0.26,0.35,0.72,0.83,1.24,1.32,Oil on wood,"Cette huile sur bois de la collection Louis Corbin, puis de la collection Grandpierre, a été donnée par celui-ci au musée en 1975. La scène se situe à Nancy, à la fin des années 1880. A l’arrière-plan, on reconnaît la colline de la Foucotte. L’attention du peintre s’est portée sur le visage triste et grave de la jeune fille qu’il peint avec beaucoup de sensibilité, illustrant parfaitement la mélancolie.",https://collections-mba.nancy.fr/fr/notice/75-5-1-jeune-nanceienne-dans-un-paysage-de-neige-f6cec482-057c-4bba-aaf9-688f0ce6393f,,75.5.1,1975.5 Don Grandpierre,"Signature et date
en bas à gauche
E. Friant / 87","Signature and date
lower left
E. Friant / 87","Claude Pétry, Le Musée des Beaux-Arts de Nancy, Coédition Musées et monuments de France, Ville de Nancy et Albin Michel, Nancy, 1989
p.80, ill.
Henri Claude, La Lorraine vue par les peintres, Serge Domini Editeur, 2003
p.107, ill.
Prisme : Trois peintres, trois poètes, trois pays, Nancy, Goethe-Institut Nancy, 2009, ADECA
p.3, ill.
Philippe Claudel, Autoportrait en miettes : à travers les chefs-d'oeuvre du musée des beaux-arts de Nancy, Nicolas Chaudun, 2012
p.42-46 ; p.42, ill.",,Cliché G. Mangin,
2019-02-13,,0,W0_195,Room_13,Portrait de Madame Lebeau,Emile Friant,1889,0_0855,available,0.64,0.48,01.07,1.14,1.47,1.53,1.24,1.33,Oil on wood,"Ce portrait est proche d’autres oeuvres de Friant reproduisant des femmes, comme le portrait de Madame Petitjean. Marie Lebeau ne nous est pas précisément connue. Un lien existe peut-être avec Charles Lebeau (1842-1916), négociant boulonnais et grand collectionneur d’art décoratif et de peinture dont la collection, donnée au musée de Boulogne-sur-Mer après son décès, comprend deux dessins, deux eaux-fortes et une peinture d’Émile Friant.",https://collections-mba.nancy.fr/fr/notice/2016-6-1-portrait-de-madame-lebeau-5b9e7fb1-0c1d-4702-9066-a96103e129d0,,2016.6.1,2016.6 Achat Pillon,"Signature et date
en haut à gauche
E. Friant 1889
","Signature and date
top left
E. Friant 1889",,Avis favorable de la délégation permanente de la commisson scientifique interrégionale des collections des musées de France de Lorraine et de Champagne-Ardenne de mai 2016,Cliché Michel Bourguet,
2019-02-13,,0,W0_204,Room_13,Dans la forêt,Pascal-Adolphe-Jean Dagnan-Bouveret,1892,0_0859,available,1.85,1.53,0.65,0.82,2,2.17,0.62,0.79,Oil on canvas,"Sous l'influence de Bastien-Lepage, Dagnan-Bouveret s'inspire des activités rurales. Le critique Roger Marx affirme : ""Il a fait succéder la scène de genre, prise sur le vif, notée dans son milieu, abondante en détails typiques profitables pour l'esprit [...] Que nos artistes suivent l'exemple de M. Dagnan-Bouveret et qu'ils fixent, durant qu'elles échappent encore aux outrages de la civilisation, les coutumes pittoresques conservées dans quelques provinces fidèles à la couleur locale"".",https://collections-mba.nancy.fr/fr/notice/d-98-10-6-dans-la-foret-5e28856f-36d6-45cc-9f3f-34e2aa19634a,,D.98.10.6,1914 Don Worth,"Signature et date
en bas à gauche
PAS - DAGNAN - B. Ormoy 1892
Etiquette
au dos du cadre
en haut à gauche
MUSEE NATIONAL DU LUXEMBOURG / Dagnan-Bouveret P.A.J. Dans la forêt
Etiquette
au dos du cadre
en haut à gauche, étiquette de l'emballeur Pottier, inscrite
POTTIER, EMBALLEUR / de Tableaux & Objets d'Art / 14, Rue Gaillon à PARIS
Etiquette
sur le châssis
en haut à gauche, petite étiquette rectangulaire de l'emballeur Helvig
L. HELVIG / EMBALLEUR / 35, Rue Vaneau 36 / PARIS 7?","Signature and date
lower left
PAS - DAGNAN - B. Ormoy 1892
Label
on back of frame
top left
MUSEE NATIONAL DU LUXEMBOURG / Dagnan-Bouveret P.A.J. Dans la forêt
Label
on back of frame
top left, Pottier packer's label, inscribed
POTTIER, EMBALLEUR / de Tableaux & Objets d'Art / 14, Rue Gaillon à PARIS
Label
on stretcher
top left, small rectangular label of the packer Helvig
L. HELVIG / EMBALLEUR / 35, Rue Vaneau 36 / PARIS 7?","Daniel Sassi, Jean-Adolphe-Pascal Dagnan-Bouveret : les couleurs de sa vie, D. Sassi, 2007
p.96, ill.",Don aux musées nationaux,Cliché Claude Philippot,
2019-02-13,,0,W0_209,Room_13,La Toussaint,Emile Friant,1888,0_0861,available,2.92,3.69,0.09,0.3,3.57,3.79,0.23,0.42,Oil on canvas,"La Toussaint obtient un prix spécial au Salon de 1889. Acheté par l’État pour le musée du Luxembourg, le tableau est déposé au musée des beaux-arts de Nancy après la mort de l’artiste. Construite comme un instantané photographique, morceau d’espace et morceau de temps, la scène représente l’entrée au cimetière de Pré ville à Nancy, le jour de la Toussaint. De cette frise de noirs vibrants se détachent les visages patiemment étudiés en atelier et vraisemblablement peints d’après photographies.",https://collections-mba.nancy.fr/fr/notice/1399-la-toussaint-0806c702-44b8-4543-83ee-6c2eef1a3451,,1399,1934 Dépôt Etat 08/07/2016,"Signature et date
en bas à gauche
E. FRIANT 1888","Signature and date
lower left
E. FRIANT 1888","Claude Pétry, Le Musée des Beaux-Arts de Nancy, Coédition Musées et monuments de France, Ville de Nancy et Albin Michel, Nancy, 1989
p.111
Salmon Béatrice (dir.), Collection du musée des beaux-arts de Nancy. Regards, Réunion des musées nationaux, 1999
p.172-173
Henri Claude, Friant, Serge Domini, 2005
p.82-85, ill.
Blandine Chavanne (dir.), Eclats : Collection du musée des Beaux-arts de Nancy, Somogy, 2005
p.144, ill.
Claire Stoullig (dir.), Musée des beaux-arts de Nancy : A-Z, Artlys, 2012
p.78-80",Dépôt géré par le musée d'Orsay,Cliché Claude Philippot,"Préville, cimetière"
2019-02-13,,0,W0_228,Room_13,La Toussaint,Sylvain Lang,2007,0_0865,available,0.8,1.3,1.76,1.84,2.97,03.05,1.15,1.23,Video installation,"Avec Silicone vidéo, Sylvain Lang met en mouvement le cortège de La Toussaint, resté en suspens depuis 1888. L'image au ralenti rejoue la scène originale. Pour ce faire, Sylvain Lang a méticuleusement reproduit la ""toile de fond"" devant laquelle des figurants ont défilé, filmés par l'artiste. Il s'est donc confronté au même exercice que Friant, mais opère avec les moyens d'aujourd'hui un renversement de perspective sur la célèbre toile. Le contraste entre les visages et le fond se traduit par le décalage entre l'écran du téléviseur (surface plane du tableau) et le silicone (matière picturale). Son interprétation souligne, par l'emploi de ces matériaux, la touche de Friant ainsi que son intérêt pour la lumière et la manière impressionniste, bien plus que son réalisme photographique.",,https://www.sylvainlang.com/musee-des-beaux-arts-de-nancy,,"Nancy, musée des Beaux-Arts",,,,,,
2019-02-13,,0,W0_187,Room_13,La douleur,Emile Friant,1898,0_0869,available,2.472,3.68,0.29,0.35,3.86,3.97,0.4,0.48,Oil on canvas,"Après le succès de son grand tableau La Toussaint, Friant choisit de reprendre ici le thème de la mort, représentant la douleur d’une mère penchée sur la fosse où l’on vient d’ensevelir son enfant. S'il n'est pas possible de voir dans cette scène un enterrement précis, les personnages masculins de l'arrière-plan ont tous les traits des contemporains nancéiens de Friant : le notaire Gustave Paul, le peintre Louis Guingot, le botaniste Le Monnier, l'ébéniste Camille Gauthier et Hippolyte Maringer, le maire de la ville. L’œuvre est achetée par la Commission des musées pour le musée de Nancy et sera ensuite présentée à l’Exposition universelle de 1900 où Friant obtiendra une médaille d’or.",https://collections-mba.nancy.fr/fr/notice/947-la-douleur-cb543a2f-7f78-45eb-9cf2-ed6ca8c81af4,,947,1899 Achat Commission du Musée,"Signature et date
en bas à gauche
E. Friant 1898","Signature and date
lower left
E. Friant 1898","""Les richesses artistiques de la ville de Nancy"", dans La Lorraine Artiste, n°15, 24 août 1890
La Lorraine artiste, n° 15, 10 avril 1898
Revue des beaux-arts et des lettres, 15 mai 1898
Journal des artistes, 29 mai 1898
L'Etoile de l'Est, 23 janvier 1901
Musée de Nancy, Tableaux, dessins, statues & objets d'art. Catalogue descriptif et annoté, Nancy, 1909
n° 401
Revue Lorraine illustrée
1931, pp. 65-84",Achat avec le concours de l'Etat et de la ville 10 000 F,Cliché Claude Philippot,
2019-02-13,,0,W0_199,Room_12,Femme à la perle,Charles-Auguste Sellier,Circa 1875,0_0875,available,0.825,0.71,0.37,0.51,0.94,01.08,1.14,1.27,Oil on canvas,"Prix de Rome en 1857, Sellier divise très tôt la critique. Roger Marx souligne dans le texte qui accompagne la rétrospective de son oeuvre : ""le tempérament de Sellier était en tout point opposé aux tendances du goût actuel [...]. Autant ils aiment le plein air et la vive lumière ; autant Sellier recherchait le clair-obscur et la pénombre. Ils estiment que l'on doit trouver dans la réalité les sujets de tous les tableaux, et qu'il n'est rien besoin de chercher au-delà, tandis que c'est surtout cet au-delà qui inquiétait et qui troublait Sellier"".",https://collections-mba.nancy.fr/fr/notice/d-66-2-213-femme-a-la-perle-cee4dd42-17ae-48f6-97fa-178108cdb8a2,,D.66.2.213,1966.2 Dépôt Corbin,,,"Claude Pétry, Le Musée des Beaux-Arts de Nancy, Coédition Musées et monuments de France, Ville de Nancy et Albin Michel, Nancy, 1989
p.108
Salmon Béatrice (dir.), Collection du musée des beaux-arts de Nancy. Regards, Réunion des musées nationaux, 1999
p.168-169
Blandine Chavanne (dir.), Eclats : Collection du musée des Beaux-arts de Nancy, Somogy, 2005
p.140, ill.
Claire Stoullig (dir.), Musée des beaux-arts de Nancy : A-Z, Artlys, 2012
p.162",,Cliché Gilbert Mangin,
2019-02-13,,0,W0_199,Room_12,Tête de Christ,Charles-Auguste Sellier,Second half of the 19th century,0_0877,available,0.425,0.375,1.45,1.55,1.74,1.83,1.34,1.43,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/1299-tete-de-christ-de199adb-2683-4269-a5cf-32ced10c8298,,1299,1927 Dépôt Etat,"Cartel
sur le cadre
en bas au centre en cuivre
C. A. SELLIER / Tête de Christ (Esquisse)","Cartel
on the frame
bottom center in copper
C. A. SELLIER / Head of Christ (Sketch)","Alice Thomine-Berrada, ""A propos de la fantasmagorie dans l'oeuvre de Charles Sellier : L'exemple de La Résurrection de Lazare (1857)"", Péristyles, n°55, 2020, p.5-28
p.20, ill.",,Cliché Michel Bourguet,
2019-02-13,,0,W0_199,Room_12,Chant du soir,Alphonse Osbert,1906,0_0879,available,1.78,1.41,02.05,1.95,0.82,0.7,0.7,0.82,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/d-98-8-2-chant-du-soir-01037fa1-5541-44fd-be3c-bb9c587fefd0,,D.98.8.2,D.1998.8 Dépôt Etat 2003,"Signature et date
en bas à droite
A. Osbert / 1906","Signature and date
lower right
A. Osbert / 1906","Véronique Dumas, Le peintre symboliste Alphonse Osbert (1857 - 1939) : un disciple du célèbre décorateur Puvis de Chavannes, C.N.R.S Editions, 2005
p.346, fig. 33, ill.",,"Cliché Ville de Nancy, Patrice Buren",
2019-02-13,,0,W0_201,Room_12,Fondeur,Eugène Carrière,Before 1900,0_0881,available,0.807,0.52,0.36,0.42,0.81,0.88,1.15,1.21,Oil on canvas,Cette oeuvre est une esquisse de l'affiche pour le Pavillon de la Métallurgie à l'Exposition universelle de Paris en 1900.,https://collections-mba.nancy.fr/fr/notice/d-98-10-2-fondeur-5d6e452f-cfaa-4376-a9b0-4af33ea6ce6a,,D.98.10.2,1981 Legs Loiseau,"Signature
en bas à gauche
Eugène Carrière","Signature
lower left
Eugène Carrière","Isabelle Compin, Geneviève Lacambre, Anne Roquebert, Catalogue sommaire illustré des peintures du musée d'Orsay, RMN, 1990
t. I, p. 102
p.25 ; p.27
Rapetti Rodolphe (dir.), Nora-Milin Véronique, Alice Lamarre, Eugène Carrière 1849 - 1906 : catalogue raisonné de l'oeuvre peint, Gallimard, 2008
p.289, fig. 952, ill.",,Cliché Claude Philippot,
2019-02-13,,0,W0_201,Room_12,Maternité,Eugène Carrière,Undated,0_0883,available,0.5,0.58,1.13,1.22,1.62,1.73,1.31,1.41,Oil on canvas,Scène représentant l'amour maternel entre une femme et son nourrisson. Tableau ayant appartenu à Louis-Henri Devillez jusqu'en 1930. Affecté au musée du Louvre de 1930 à 1982 puis au musée d'Orsay.,https://collections-mba.nancy.fr/fr/notice/1406-maternite-722dc02a-2604-4092-a8c4-75713d4f6d66,https://www.musee-orsay.fr/en/artworks/maternite-116,1406,1934 Achat Commission du Musée,"Numéro
au verso
de la toile, en noire
6
Etiquette
sur le cadre
7446 / EN NNN
Signature
en bas à droite
Eugène Carrière","Number
on the reverse
in black
6
Label
on frame
7446 / EN NNN
Signature
lower right
Eugène Carrière","Rapetti Rodolphe (dir.), Nora-Milin Véronique, Alice Lamarre, Eugène Carrière 1849 - 1906 : catalogue raisonné de l'oeuvre peint, Gallimard, 2008
p.296, cat. 980, ill.",,Cliché Claude Philippot,
2019-02-13,,0,W0_201,Room_12,Portrait de Madame Carrière,Eugène Carrière,Undated,0_0885,available,0.635,0.555,1.97,02.06,2.42,2.53,1.23,1.33,Oil on canvas,Tête de femme,https://collections-mba.nancy.fr/fr/notice/1407-tete-de-femme-442a0701-d206-4f88-9458-7587c9dcf039,,1407,1934 Achat Commission du musée,"Signature
en bas à droite
Eugène Carrière
sur le châssis
sur la traverse.
t et ie en exposant
LE GARDE MEUBLE PUBLIC / 18, Rue St Augustin / 28679 / BEDEL & Cie
Inscription
sur le châssis
tampon à l'encre noire (illisible)
Etiquette
sur le cadre
en haut à droite, numéro illisible
Etiquette
sur le cadre
en haut à droite, ovale
CH. POTTIER / EMBALLEUR / 14, Rue Gaillon - PARIS / N° 4494
Etiquette
sur le cadre
en haut à droite, en partie déchirée
[..]445 / RN NNN
Etiquette
sur le cadre
en haut à gauche, en partie déchirée
A. ROBIN[...] ","Signature
lower right
Eugène Carrière
on the stretcher
on the crosspiece.
t and ie in superscript
LE GARDE MEUBLE PUBLIC / 18, Rue St Augustin / 28679 / BEDEL & Cie
Inscription
on the stretcher
black ink stamp (illegible)
Label
on the frame
upper right, illegible number
Label
on the frame
upper right, oval
CH. POTTIER / EMBALLEUR / 14, Rue Gaillon - PARIS / No. 4494
Label
on the frame
upper right, partly torn
[..]445 / RN NNN
Label
on the frame
upper left, partly torn
A. ROBIN[...]","Rapetti Rodolphe (dir.), Nora-Milin Véronique, Alice Lamarre, Eugène Carrière 1849 - 1906 : catalogue raisonné de l'oeuvre peint, Gallimard, 2008
p.264, cat. 846, ill. ",,Cliché Claude Philippot,
2019-02-13,,0,W0_201,Room_12,Nymphe,Henri Royer,1893,0_0887,available,1.8,01.05,2.88,2.95,3.81,3.88,0.65,0.72,Oil on canvas,"Elève de Jules Lefebvre et de Théodore Devilly, Henri Royer exposa régulièrement aux Salons de Nancy et de Remiremont. Il connut une grande notoriété de son vivant, fondée essentiellement sur ses portraits. Sa Nymphe fut présentée au Salon de 1893 et déposée par l’Etat à Nancy en 1895.",https://collections-mba.nancy.fr/fr/notice/882-nymphe-d5e0dddb-0407-4d2d-9c20-f7808ed6288e,,882,2008 Transfert de propriété Etat,"Signature et date
en bas à gauche
HENRI ROYER 93","Signature and date
lower left
HENRI ROYER 93",,"Dépôt de l'Etat du 4 janvier 1894, transfert de propriété de l'Etat à la ville de Nancy, 2008",Cliché Claude Philippot,
2019-02-13,,0,W0_222,Room_12,Les Voluptueux,Victor Prouvé,1889,0_0890,available,2.485,4.39,0.98,1.19,5.16,5.37,0.2,0.39,Oil on canvas,"L'oeuvre est exposée au Salon de 1889. Elle illustre l'Enfer, une des trois parties de La Divine Comédie de Dante (v. 1307-1321). Le poète traverse les neuf cercles de l'Enfer : ""L'infernal tourbillon, tournoyant sans arrêt, emporte les esprits mêlés dans son tumulte, les frappe, les culbute, les presse de partout, les faisant tous rouler au bord du précipice, où l'on sent redoubler leur angoisse et leurs cris, et ils insultent tous la divine bonté. Et je compris enfin que c'est par ce supplice que l'on punit là-bas le péché de la chair, qui nourrit l'appétit aux frais de la raison"".",https://collections-mba.nancy.fr/fr/notice/905-les-voluptueux-6d1fc638-bd53-4172-beb1-5fbe3f3e5dfe,,905,1896 Achat Commission du Musée,"Signature et date
en bas à droite
Vor PROUVE / 1889","Signature and date
lower right
See PROUVE / 1889","Émile Goutière-Vernolle, ""Les Lorrains au salon"", dans La Lorraine artiste, 6 juin 1889
p.322
Jules Rais, ""Victor Prouvé et ses plus récentes inspirations"", dans La revue des arts décoratifs ,tome II, 1901, p.305-314
Musée de Nancy, Tableaux, dessins, statues & objets d'art. Catalogue descriptif et annoté, Nancy, 1909
n° 2211
Salmon Béatrice (dir.), Collection du musée des beaux-arts de Nancy. Regards, Réunion des musées nationaux, 1999
p.178-181
Blandine Chavanne (dir.), Eclats : Collection du musée des Beaux-arts de Nancy, Somogy, 2005
p. 150, ill.",,Cliché Claude Philippot,
2019-02-13,,0,W0_200,Room_12,Travaux de nuit sur la voie publique,Luigi Loir,1902,0_0894,available,1.12,2.115,1.57,1.62,3.59,3.67,0.99,01.06,Oil on canvas,"Luigi Loir commence sa carrière en se consacrant à la décoration, à l’illustration et aux costumes de théâtre. Après 1870, son intérêt se porte vers la peinture des vues de Paris et notamment les travaux de modernisation entrepris dans la capitale pour la mise en oeuvre du métropolitain et de l’Exposition universelle de 1900. Pour ce dernier événement, Loir réalise notamment la couverture du catalogue.",https://collections-mba.nancy.fr/fr/notice/1025-travaux-de-nuit-sur-la-voie-publique-4cc6727d-ae08-43c9-b6a0-9fed16cb1215,,1025,2008 Transfert de propriété Etat,"Signature et date
en bas à droite
LOIR LUIGI 1902","Signature and date
lower right
LOIR LUIGI 1902","Musée de Nancy, Tableaux, dessins, statues & objets d'art. Catalogue descriptif et annoté, Nancy, 1909
n°481","Dépôt de l'Etat du 7 mars 1904, transfert de propriété de l'Etat à la ville de Nancy, 2008",Cliché Thomas Clot,
2019-02-13,,0,W0_234,Room_14,Le quai nocturne,Charles Lacoste,1902,0_0900,available,0.775,0.535,02.08,2.15,2.54,2.61,1.18,1.24,Oil on cardboard,,https://collections-mba.nancy.fr/fr/notice/65-2-56-le-quai-nocturne-791f2f65-1874-403d-b819-a47e96a443b6,,65.2.56,1965.2 Legs Galilée,"Signature et date
en bas à gauche
(date cachée par le cadre)
Charles Lacoste / 1902
Etiquette
au verso sur la toile
Galerie Druet / 114 Faubourg Saint Honoré / n°1500 / Charles Lacoste
Numéro
au verso sur le châssis
craie bleue
76 / PH 56432
Etiquette
au verso sur la toile
P 5452","Signature and date
lower left
(date hidden by the frame)
Charles Lacoste / 1902
Label
on the back of the canvas
Galerie Druet / 114 Faubourg Saint Honoré / No. 1500 / Charles Lacoste
Number
on the back of the stretcher
Blue chalk
76 / PH 56432
Label
on the back of the canvas
P 5452","Denis Rouart, ""Musée des Beaux-Arts de Nancy : La collection Henri Galilée"", La Revue du Louvre et des musées de France, n°6, 1968, p.403-408
p.404
Claude Pétry, Le Musée des Beaux-Arts de Nancy, Coédition Musées et monuments de France, Ville de Nancy et Albin Michel, Nancy, 1989
p.87, ill.
Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
n°54",,,
2019-02-13,,0,W0_234,Room_14,Fin de journée du Décaméron,Maurice Denis,1907,0_0902,available,0.684,0.9,2.66,2.78,3.43,3.55,1.21,1.33,Oil on parquet,"Le tableau illustre Le Décaméron (en italique), du poète italien Boccace (1349-1353) : dix amis vivent en huis-clos pendant dix jours pour fuir la peste qui décime Florence ; chacun s’efforce de divertir quotidiennement les autres par l’invention d’un conte. Les figures rapidement esquissées, la palette raffinée de bleus, verts et gris restituent l’atmosphère éthérée dévolue à la poésie.L’oeuvre est la première idée pour l’un des huit éléments décoratifs destinés à la coupole octogonale de l’appartement d’un riche amateur d’art parisien : Charles Stern.",https://collections-mba.nancy.fr/fr/notice/65-2-20-fin-de-journee-du-decameron-39651cf1-805c-440d-aa82-c2bc1054a983,,65.2.20,1965.2 Legs Galilée,"Signature et date
en bas à gauche
Gravée
MAU.D 1907
Etiquette
au verso sur le bois
GALERIE DRUET/ 20 Rue Royale PARIS / n° 9118 / Denis Maurice /Florence 45 x 68
Etiquette
au verso sur le bois
(aujourd'hui disparue, 1997)
Michaux et Guérin / soir florentin
Numéro
au verso sur le bois
craie blanche
96
Numéro
au verso sur le bois
à la craie blanche
96
Numéro
au verso sur le bois
en noir à l'envers
20
Timbre
au verso sur le bois
rouge avec chiffres en doré
322
Numéro
au verso sur le bois
crayon
PH. 75 (...) 5
Etiquette
au verso sur le bois
322","Signature and date
lower left
Engraved
MAU.D 1907
Label
on the back of the wood
GALERIE DRUET/ 20 Rue Royale PARIS / No. 9118 / Denis Maurice / Florence 45 x 68
Label
on the back of the wood
(now lost, 1997)
Michaux et Guérin / Soir Florentin
Number
on the back of the wood
white chalk
96
Number
on the back of the wood
in white chalk
96
Number
on the back of the wood
in black reverse
20
Stamp
on the back of the wood
red with gold numbers
322
Number
on the back of the wood
pencil
PH. 75 (...) 5
Label
on the back of the wood
322","Maurice Hamel, ""Salon d'automne"", dans Les Arts, n°107, novembre 1910, p.5-18
p 9-15
Louis Vauxcelles, ""L'art décoratif au Salon d'automne"", dans Art et industrie, novembre 1910
Frantz Jourdain, ""La peinture décorative moderne"", dans Art et industrie, décembre 1910
Camille Gronkowski, Catalogue sommaire des collections municipales : Palais des Beaux-Arts de la Ville de Paris, Peti Palais, musée des beaux-arts de la Ville de Paris, 1927
p.35
Suzanne Barazzetti-Demoulin, Maurice Denis : 25 novembre 1870 - 13 novembre 1943, B. Grasset, 1945
p.155-156
Bernard Dorival, L'école de Paris au Musée national d'art moderne, Paris, Aimery-Somogy, 1961
Thérèse Barruel, ""Soir florentin, peintures de Maurice Denis pour un intérieur moderne"", 1991, n°3-4, p.66-73
p.67, ill.
Claude Pétry, Le Musée des Beaux-Arts de Nancy, Coédition Musées et monuments de France, Ville de Nancy et Albin Michel, Nancy, 1989
Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
n°19",,Cliché Hugo Maertens,Florence
